vvweight,college,medicare_expand,repeal_aca,regulate_carbon,prefertrump
.8704863,0,0,1,1,1
1.5611306,1,0,0,0,1
1.5985879,0,1,1,1,1
.63311092,1,1,0,1,0
1.2475856,1,0,1,1,1
.75098194,1,1,0,1,0
.79919295,0,0,1,0,1
1.4694096,0,1,0,1,0
.3907296,1,0,0,1,0
1.0350502,1,0,1,0,1
1.2247437,1,0,1,0,1
.93692513,1,1,0,1,0
1.3070266,1,0,1,0,1
.87428004,1,0,1,0,1
.61174343,1,1,0,1,0
1.2475856,0,0,1,0,1
1.0555311,0,1,0,1,0
1.6966008,1,0,1,1,1
.7563056,1,1,0,1,0
.79919295,0,0,1,1,1
.63555088,1,0,0,1,0
1.9046322,1,0,1,0,1
.84586618,1,1,0,1,0
.68240189,0,1,0,1,0
.94210592,1,0,1,0,1
.8178612,1,1,0,1,0
.99667744,0,0,1,1,1
.72194096,1,1,0,1,0
1.2433654,0,0,1,0,1
.77985,1,1,0,1,0
.80215765,0,1,0,1,0
.7563056,1,1,0,1,0
.85894397,0,0,0,1,0
.92652658,1,0,1,0,1
1.471191,1,0,0,0,1
.5957022,1,1,0,1,0
.58320935,0,0,1,0,1
1.7367676,1,0,1,0,1
.64618852,1,1,1,1,1
2.0166506,1,0,1,0,1
1.2475856,0,1,0,1,1
.60423219,1,0,0,1,0
.73242435,0,1,0,1,0
.95264019,1,1,0,1,0
1.255497,1,1,1,1,1
.67709862,1,1,0,1,0
.436034,1,0,1,0,1
1.498064,1,0,0,1,0
.53096954,1,1,0,1,0
.81199962,1,1,0,1,0
1.8760186,1,1,0,1,0
.40605911,0,1,0,1,0
.75995432,1,1,0,1,0
.92029757,1,0,1,0,1
1.0731093,0,1,0,1,0
.62586045,1,1,0,1,0
.41158489,1,1,0,1,0
.60925347,1,1,0,1,0
.28906751,1,0,1,0,1
.84931979,1,0,1,1,1
.63696157,1,1,0,1,0
.71866685,0,1,0,1,0
.12773396,1,1,0,1,0
.93454666,1,1,0,1,0
.50165032,0,1,0,1,0
.85461194,1,1,0,1,0
1.2401399,0,0,1,0,1
.43505638,0,1,0,1,0
.91595518,0,0,1,1,1
1.2405331,1,1,0,1,0
1.3188498,0,0,1,0,1
1.2264341,0,0,1,0,1
1.1732026,1,1,0,1,0
1.0992198,0,1,1,1,1
.31587103,1,1,0,1,0
.68464456,1,1,0,1,0
1.3053644,1,0,1,0,1
.75738528,1,1,0,1,0
1.0544873,1,1,0,1,0
1.9605821,1,0,1,0,1
.63696157,1,1,0,0,0
1.0895814,0,0,0,1,0
1.1698829,1,0,1,0,1
1.2027773,0,0,1,0,1
1.3861089,1,0,1,0,1
1.0463467,1,0,1,1,1
.21259219,1,0,1,0,1
1.0046623,1,0,1,0,1
1.0810458,0,1,0,1,0
1.1096696,1,0,1,0,1
1.1026085,1,1,0,1,0
.55137339,0,0,0,0,0
.76762495,1,1,0,1,0
1.4165651,0,0,1,1,1
.69367604,0,1,0,1,0
.67028679,1,1,0,1,0
.88425088,1,0,1,0,1
.97098718,1,0,0,1,0
.83540533,1,0,0,1,0
3.0006672,1,1,0,1,0
.7883438,1,1,0,1,0
.65439905,0,0,1,1,1
.87188371,1,1,0,1,0
.7518823,1,0,1,1,1
.93454666,1,1,0,1,0
.5941984,1,1,0,1,0
.41764673,1,1,0,1,0
.94174987,1,0,1,0,1
2.8499067,0,0,1,0,1
.89076674,0,0,0,0,1
.64189588,1,0,1,1,1
.99117497,1,1,0,1,0
1.1867592,0,1,1,1,1
2.4535209,1,1,1,1,1
.41793354,1,0,1,0,1
.48913967,1,1,0,1,0
1.5012179,1,1,0,1,0
.92612174,1,1,0,1,0
1.586929,0,0,1,0,1
.47655791,1,1,1,0,1
.65520728,1,1,0,1,0
1.454014,1,0,0,0,1
1.3850912,1,0,1,0,1
.65520728,1,1,0,1,0
1.3906098,1,0,1,0,1
.81916221,1,1,0,1,0
.15187616,0,0,0,0,1
.65336646,0,1,0,1,0
.58842022,0,0,1,0,1
1.0393514,1,0,1,0,1
1.2140957,1,1,0,1,0
1.175792,0,1,0,1,0
1.7503189,1,0,1,0,1
.73115052,1,0,0,1,0
.81370128,1,0,0,1,0
1.6332382,1,0,1,1,1
.72628835,0,1,0,1,0
.63696157,1,0,0,1,0
.68296237,1,0,1,0,1
1.4289224,0,0,0,1,1
.71988242,1,0,0,1,0
1.7036593,0,0,1,0,1
.7824669,1,1,0,1,0
.86748781,1,0,1,0,1
1.76318,1,0,1,0,1
.82280339,1,1,0,1,0
1.7336649,0,0,1,0,1
.83532232,1,0,1,0,1
.74164621,1,1,0,1,0
.50572034,1,1,0,1,0
.74545721,1,1,0,1,0
1.0170428,0,0,1,0,1
.42482476,1,1,0,0,0
.97098718,1,1,0,1,0
.96788784,1,0,0,1,0
.95255836,0,0,1,1,1
.58348617,0,0,1,0,1
.94917784,0,1,1,1,1
.63034913,1,1,0,1,0
.96431061,0,1,1,1,1
.65736609,1,1,0,1,0
1.0765434,1,0,1,0,1
2.8494033,0,0,1,0,1
.87558271,1,0,1,0,1
1.5249173,1,0,1,0,1
1.6506523,1,0,1,0,1
1.2475856,0,0,1,0,1
1.2645951,1,0,0,0,0
1.4886294,0,0,1,0,1
1.0311868,1,0,0,1,0
.81952528,1,0,1,0,1
1.047372,0,0,1,1,1
.8178612,1,1,0,1,0
.63884616,0,1,0,1,0
.7517131,0,0,0,1,0
.96814534,0,1,0,1,0
.6830967,0,1,0,1,0
.88386184,0,0,1,1,1
.88502191,0,1,0,1,0
.83884396,1,1,0,1,0
1.2264341,1,0,1,0,1
.72462781,1,1,0,1,0
1.6327117,1,0,1,0,1
.94210592,1,0,1,0,1
.99794164,1,0,1,0,1
1.4867206,1,0,1,0,1
.84174357,0,1,1,1,1
.51333606,0,1,0,1,0
.99370693,1,0,1,0,1
4.4011524,0,1,1,0,1
.81631817,1,1,0,1,0
.61730603,1,1,0,1,0
1.2065929,1,1,0,1,0
.97414517,1,0,1,0,1
1.3097927,1,1,0,1,0
.94199282,1,0,1,0,1
.43042654,1,0,1,0,1
.6787446,1,1,0,1,0
.61540797,1,0,1,0,1
.87418451,1,0,1,0,1
.6334816,0,1,0,1,0
.51174305,1,1,0,1,0
.82713539,0,1,0,1,0
.0945334,1,1,0,1,0
.84071783,0,1,0,1,0
.72153223,1,1,0,1,0
.20415962,1,1,0,1,0
2.2892999,0,0,1,0,1
.52389672,1,0,1,0,1
1.1026085,1,1,0,1,0
.29631817,1,0,0,1,0
.83480312,1,1,0,1,0
1.1223418,1,0,1,0,1
1.4368809,0,0,1,0,1
.65736609,1,1,0,1,0
.76836715,0,1,0,1,0
.4593053,0,1,0,1,0
1.6332382,1,1,1,1,1
1.26871,0,0,0,1,0
1.3042063,1,1,0,1,0
1.1908074,1,0,1,1,1
.8704863,0,0,1,0,1
.52545896,0,1,0,1,0
.59555668,0,0,0,1,0
.87162723,1,0,1,0,1
.8238963,1,1,0,1,0
.44417129,1,1,0,0,0
.86018101,1,1,1,1,0
.48406313,0,1,0,1,0
.62865317,1,0,0,1,0
1.1012781,1,1,0,1,0
1.175792,0,1,0,1,0
.94344292,1,1,0,1,0
1.1965542,1,0,1,1,1
.68643916,0,1,0,1,0
.5918515,1,1,0,1,0
1.0411633,1,0,1,0,1
.73914276,0,1,0,1,0
.55406535,1,1,0,1,0
.89230813,1,0,0,1,0
1.9507633,1,0,0,1,1
.45739092,1,0,1,0,0
1.1721706,1,0,1,0,1
.903494,1,0,1,0,1
1.2067794,1,0,1,0,1
.59585449,0,1,0,1,0
1.383622,1,0,1,0,1
1.1232469,1,0,1,1,1
1.498064,1,1,0,0,0
.67864606,0,1,1,1,1
.47437045,1,0,0,1,0
.7551146,1,1,1,1,0
1.2740559,0,0,1,0,1
1.4628644,1,1,1,1,1
.8690264,0,0,1,0,1
.76836715,0,1,0,1,0
1.4439919,1,0,1,0,1
1.4648748,0,0,1,0,1
1.3717579,1,1,0,1,0
1.0895814,0,0,0,1,0
1.2706821,0,0,1,0,1
1.11043,1,0,1,0,1
.52994948,1,1,0,1,0
.89951692,0,1,0,1,0
.41053431,1,0,0,1,0
1.0284587,1,1,0,1,0
.48569146,0,0,1,0,1
1.3971202,0,1,0,1,0
.48084567,1,1,0,1,0
.67940408,1,0,1,0,1
.64312393,0,1,0,0,0
1.454014,0,0,1,0,1
.95773104,0,1,0,1,0
.99667744,1,0,1,0,1
5.2787534,0,0,0,1,0
.3775413,1,1,0,0,0
1.4648748,0,0,1,0,1
2.2486718,0,0,1,1,1
1.2904506,1,0,1,1,1
.45748617,0,1,0,1,0
.50447113,0,1,0,1,0
.29850399,0,1,0,1,0
1.3644953,1,0,1,0,1
.89339977,0,0,1,0,1
.88357711,1,1,0,1,0
.40667594,1,1,0,0,0
1.9573704,0,0,1,0,1
.90321301,1,0,1,1,1
1.3895312,1,0,1,1,1
1.3717579,1,1,0,1,0
2.7405262,0,0,1,0,1
.74547914,1,1,0,1,0
.75036637,0,0,0,1,0
.7485766,0,1,0,1,0
.90439735,0,0,1,0,1
.98964439,1,1,0,1,0
1.0966787,1,0,1,0,1
3.8748405,1,1,0,1,0
.87558271,1,0,1,0,1
.93058215,0,0,1,0,1
.4609212,0,1,0,1,0
1.4721835,0,0,0,1,1
1.4721835,0,0,1,0,1
1.1179217,1,1,1,1,1
1.1156126,1,0,1,0,1
1.2140957,1,1,0,1,0
2.2486718,0,1,1,1,1
.44919783,0,1,0,0,0
.73914276,0,1,0,1,0
1.4520302,1,1,0,1,0
.54915374,0,1,0,1,0
.87825679,0,1,0,1,0
2.1447876,1,0,1,1,1
.64333549,0,0,1,0,1
1.2021781,1,0,1,0,1
1.2960349,1,1,1,1,1
.83884396,1,1,0,1,0
.73460699,1,1,0,1,0
.88035345,1,1,0,1,0
.59799839,1,1,0,1,0
1.0672372,0,0,1,0,1
.4066574,1,1,0,1,0
.91003695,1,0,1,0,1
.7172495,1,1,0,1,0
.60423219,0,1,0,1,0
.6317706,0,1,0,1,0
.7061278,1,1,0,1,0
1.2799648,1,1,0,1,1
1.5296566,1,0,1,1,1
1.3416255,1,0,1,0,1
1.6612329,1,0,1,0,1
1.2065929,1,1,0,1,0
1.5356017,1,0,1,1,1
.89230813,0,1,0,1,0
2.3161819,1,1,0,1,0
.91405403,1,0,0,1,1
1.3398259,1,0,1,0,1
.60401166,0,1,0,1,0
.64002052,1,1,0,1,0
.63034913,1,1,0,1,0
.42562382,1,1,0,1,0
3.029727,1,1,0,1,0
1.6715622,0,0,1,0,1
1.0731093,0,0,0,1,0
1.0992198,0,0,1,0,1
1.0013778,1,1,0,1,0
1.0881272,1,1,0,1,0
1.0995631,1,1,0,1,0
.6830967,1,1,0,1,0
.52824677,0,1,0,1,0
.84230623,1,1,0,1,0
1.6412751,0,1,0,1,1
.80734785,1,0,0,1,0
.38020875,1,0,1,1,1
.93578479,1,1,1,1,1
1.4960458,1,1,0,1,0
.85137873,1,0,0,0,1
1.1867592,1,0,1,0,1
.52148502,1,1,0,1,0
.88386184,0,0,1,0,1
3.4313998,1,1,0,1,0
2.8885888,1,1,0,0,0
.46241005,1,1,0,1,0
.95666428,1,0,1,0,1
1.3706232,0,0,0,1,0
3.1355709,1,0,0,0,0
1.1942409,0,0,1,0,1
.30691041,0,1,1,1,1
.84071783,0,1,0,1,0
.38730463,1,0,0,0,1
1.8265604,1,1,0,1,0
1.3957798,0,0,1,0,1
1.2186607,0,0,1,1,1
.84230623,1,1,0,1,0
.67301337,0,1,0,1,0
.58390312,1,1,0,1,0
.92104294,1,0,0,1,1
.72462781,1,1,0,1,0
.84230623,1,1,0,1,0
1.2003721,1,0,1,1,1
.60313539,1,1,0,1,0
1.0046623,1,0,1,0,1
.36284768,1,0,1,1,1
.96768847,0,1,0,1,0
.59107898,1,1,0,1,0
.76778037,1,1,0,1,0
.85879387,0,0,0,0,1
1.6073459,1,0,1,1,1
.6317706,1,0,0,1,0
.84230623,1,1,0,1,0
1.2526967,1,0,0,1,1
1.047372,0,0,1,0,1
1.1778781,0,0,1,1,1
.49635614,1,1,0,1,0
.93040185,1,0,0,1,1
.72404612,1,1,0,1,0
.99911779,1,1,0,1,0
.59555668,0,0,0,1,0
.95084833,1,0,0,0,0
.85865419,1,0,1,1,1
.52304333,1,1,0,1,0
.59788378,1,1,0,1,0
1.4721835,1,1,1,1,1
.95061909,1,0,1,0,1
.61862874,0,0,1,0,1
1.1965542,1,1,0,1,1
4.6830869,0,0,1,0,1
1.0414587,1,1,0,1,0
1.1096696,1,0,1,0,1
1.4905829,1,0,1,1,1
.72807762,1,1,0,1,0
.52747041,1,0,0,0,0
.56105187,0,1,0,1,0
.66005278,1,1,0,1,0
.94174987,1,0,1,0,1
1.047372,1,0,1,0,1
.63970775,1,0,0,0,1
1.498064,1,1,0,1,0
.67638695,0,1,0,1,0
1.0284587,1,1,0,1,0
.93758966,0,0,1,0,1
.61239417,1,0,0,1,0
1.7386679,0,0,1,1,1
.72462781,1,1,0,1,0
.72628253,1,0,0,0,1
1.2550225,1,0,1,0,1
.86304665,1,0,1,0,1
1.9885269,1,0,1,1,1
.87638648,1,1,0,1,0
1.8111398,1,0,1,1,1
1.1032817,1,0,1,0,1
.69293102,0,1,0,1,0
.39027502,0,0,1,0,1
1.0284587,1,1,0,1,0
.92501033,1,1,1,1,1
.89230813,0,1,0,1,0
.62796363,0,0,0,1,0
.41283231,0,1,0,1,0
1.0212271,1,0,1,0,1
1.9224273,1,0,1,1,1
2.0540784,0,0,1,0,1
1.3302861,1,0,0,1,0
.58241221,1,0,0,1,0
1.2291672,0,1,0,1,1
1.4209266,1,1,0,1,0
.41188488,1,1,0,1,0
2.3214871,1,0,0,0,1
.8788326,1,0,0,1,0
1.7540537,1,0,1,0,1
.86811147,1,0,0,1,1
.64103866,1,1,0,1,0
.51761669,1,1,0,1,0
.69636229,1,1,0,1,0
.96775914,1,1,0,1,0
1.1012781,1,1,0,1,0
.29753307,1,1,0,1,0
.65868168,0,1,0,1,0
.50812194,0,1,1,0,0
.99911779,1,1,0,1,0
.89115014,1,1,0,1,0
.56596235,1,1,0,1,0
1.2140957,0,1,1,1,0
.77668596,1,0,1,0,1
.64379822,0,1,1,1,1
.75199034,1,0,1,0,1
.67590922,1,1,0,1,0
.3856938,1,1,1,1,0
.38787596,1,1,0,1,0
1.0163135,1,1,0,1,0
.70918325,1,0,1,0,1
.46243497,0,0,0,1,0
.71456056,1,1,0,1,0
1.7036593,0,0,1,0,1
.45107461,1,0,1,0,1
.63059376,1,1,0,1,0
1.498064,1,1,0,1,0
.64453853,0,1,0,1,0
1.6966008,1,0,1,0,1
1.4627857,0,0,0,1,0
1.0486426,0,1,0,1,0
3.5485389,1,0,0,0,1
.7672998,0,1,0,1,0
.40762755,1,1,0,1,0
.75565492,0,1,0,1,0
.75270561,1,0,1,0,1
1.4331415,0,0,1,0,1
.6761794,0,1,0,1,0
.49555059,1,1,0,1,0
1.189956,1,0,1,0,1
.56294707,0,1,0,1,1
1.2136675,1,0,1,0,1
.56079916,1,1,0,1,0
.75565492,1,1,0,1,0
.74969632,1,1,0,1,0
.32238881,1,0,1,0,1
.3604026,1,1,0,1,0
1.1026085,1,1,0,1,0
.72462781,1,0,0,1,0
1.56648,1,0,1,0,1
2.8854021,1,0,0,1,1
1.2558657,0,0,1,0,1
.63531503,0,0,0,0,1
.82713539,0,0,0,1,0
.90006062,1,0,0,0,1
1.5335367,1,0,1,0,1
1.0284587,1,0,0,1,0
.24856695,1,1,0,1,0
2.5991472,1,1,0,1,0
.60994613,1,1,0,1,0
.91902912,1,0,1,0,1
1.2000768,1,1,0,1,0
1.1908074,0,0,1,0,1
.8606024,0,0,1,1,1
1.2140957,1,1,0,1,0
2.3213141,0,1,0,1,0
.73460699,1,1,0,1,0
1.2040409,0,0,1,0,1
.45500772,1,0,0,1,0
.81589769,1,1,1,1,0
1.8879314,1,0,1,1,1
1.5335367,1,0,1,1,1
1.0543855,1,0,0,1,0
.25016939,1,1,0,1,0
1.6569703,1,0,1,1,1
.85126405,1,1,1,1,1
.72499134,0,0,1,0,1
1.2065929,1,1,0,1,0
.70918325,1,0,1,0,1
1.2932075,1,1,0,1,0
1.6873692,0,0,1,0,1
1.0066973,1,1,0,1,0
.87749591,1,1,0,1,0
.89509702,1,0,0,1,0
.84230623,1,1,0,1,0
1.1442748,1,0,1,1,1
.88971951,1,0,1,0,1
1.1778781,0,0,1,0,1
.51921834,1,1,0,1,0
1.2136675,1,0,1,1,1
1.2181745,1,0,1,0,1
.82495468,1,1,0,1,0
1.7367676,0,0,1,1,1
1.0163135,1,1,0,1,0
.55406535,1,1,0,1,0
.59788378,0,1,0,1,0
.71199901,1,0,0,0,1
1.3669767,0,0,0,0,1
1.3971202,0,1,0,1,0
.4052166,0,0,0,0,1
.76836715,0,1,0,1,0
.35329746,1,0,1,0,1
1.0415256,0,0,1,0,1
.44399018,1,1,0,1,0
.99179803,0,0,1,0,1
.59845549,1,1,0,1,0
1.1536926,1,1,0,1,0
1.047372,0,0,0,0,1
.75541036,0,1,0,1,0
1.0415256,1,0,1,0,1
1.0374672,1,1,0,1,0
1.2671476,1,1,0,1,0
.39313967,0,1,0,0,0
1.6332382,1,0,1,0,1
.45845944,0,0,1,0,1
.69648105,0,0,0,1,1
1.3669767,1,0,1,0,1
1.3991433,0,0,1,0,1
.89509702,1,1,0,1,0
.93995484,1,0,1,0,1
.61454353,0,0,1,0,1
2.0142449,0,0,1,1,1
1.4165651,0,0,1,0,1
.44417129,1,1,0,1,0
.91709915,1,0,1,0,1
1.0014009,1,1,0,1,0
.76631333,1,0,1,1,1
1.531625,0,0,1,0,1
1.2416433,1,1,0,1,0
1.2159956,1,1,0,1,0
.72487973,1,1,0,1,0
1.0407623,1,1,0,1,0
.40452896,1,1,0,1,0
1.3384349,1,0,1,0,1
.91014948,0,0,1,0,1
.68501228,1,1,0,1,0
.94403648,1,1,0,1,0
.6761794,1,1,0,1,0
1.1450742,1,0,1,0,1
1.7980679,0,1,1,0,1
1.1016471,1,1,0,1,0
.84403024,1,0,1,0,1
1.1267105,1,0,1,0,1
.75837149,1,1,0,1,0
.65671288,0,0,0,1,0
.22263521,1,1,1,1,0
2.0551509,0,0,0,0,1
.77029767,1,1,0,1,0
.92224525,0,1,0,1,0
1.189956,1,0,1,0,1
.31130042,1,0,0,0,1
2.0540784,0,0,0,1,1
1.5290877,0,0,1,0,1
1.1493082,1,0,0,0,1
.94236501,0,0,0,1,1
1.5815341,0,0,1,1,1
.96080797,1,0,0,1,1
.46337655,0,1,0,1,1
.91588312,1,0,0,1,0
1.193382,1,1,0,1,0
.78435405,0,0,1,0,1
.66939409,1,0,1,0,1
.65847761,1,0,0,1,0
.4563708,1,0,1,0,1
1.34141,1,0,1,0,1
.45102309,0,0,1,0,1
.67638695,0,1,0,1,0
.77668596,0,0,1,0,1
.85529867,1,0,1,0,1
.39461446,1,1,0,1,0
.95084833,0,1,0,1,0
1.2839466,0,0,1,0,1
.76778037,1,0,0,1,0
.72177738,1,0,0,1,0
1.2628373,1,0,1,0,1
.60423219,0,1,0,1,0
.18418184,1,0,1,0,1
1.0895814,1,1,0,1,0
.50113911,1,1,0,1,0
.36675742,1,1,0,1,0
1.384464,1,0,1,0,1
1.2706821,1,0,1,0,1
.70261494,1,1,0,1,0
.73577457,0,0,0,1,0
.87957902,1,0,1,0,1
.8673263,1,1,0,1,0
.4714601,0,0,0,1,1
.76368056,1,1,0,0,0
.80819102,1,0,1,0,1
.17134426,0,0,0,0,0
.87509563,0,0,1,0,1
.89187263,0,1,0,1,0
1.6173934,1,0,1,0,1
1.2558657,1,0,0,1,1
1.3097927,1,1,0,1,0
1.0256876,0,0,1,0,1
1.2526967,1,0,1,0,1
1.4724488,1,0,0,1,0
.73011249,0,1,0,1,0
1.1711759,0,1,0,1,0
.32284136,1,1,0,1,0
.21663768,1,1,0,1,0
.97796344,0,0,1,0,1
.8178612,1,1,0,1,0
1.2450101,1,1,0,1,1
2.3014059,0,0,1,0,1
1.9074992,1,1,1,1,1
.99577394,1,0,1,1,1
.99146504,0,0,1,1,1
.77243438,0,0,1,0,1
.83488895,0,0,0,1,0
.56302573,0,1,0,1,0
.58286837,0,0,0,1,0
.73825504,0,0,0,1,0
1.2290297,1,1,0,1,0
.77243438,0,0,1,0,1
.98621853,0,0,1,0,1
1.1181852,0,0,1,0,1
.65736609,1,1,0,1,0
.6174895,1,1,0,1,0
1.0119736,0,0,1,0,1
.42489101,0,1,0,1,0
.80547525,1,0,0,0,0
.66005278,1,1,0,1,0
.65736609,1,1,0,1,0
.43353638,1,1,0,1,0
.69386506,1,0,0,1,0
1.2021781,1,0,1,0,1
1.1614949,1,1,0,1,0
1.384464,1,0,1,0,1
1.6694056,1,0,1,1,1
1.3755762,1,0,1,0,1
.84739742,1,0,1,0,1
.82017385,0,0,0,1,1
2.0802413,0,0,1,0,1
.4249825,1,1,0,1,0
.59970227,0,0,1,1,1
.92029757,0,0,1,0,1
1.3755762,1,0,1,0,1
.72462781,1,1,0,1,0
.65748015,0,1,0,1,0
.8788326,0,1,0,1,0
.96444624,0,0,0,1,1
3.9812877,1,0,1,0,1
4.2238551,0,0,1,1,1
.60361032,1,1,0,1,0
2.043667,1,0,1,0,1
.84230623,1,1,0,1,0
.99667744,1,0,1,0,1
.94527545,0,1,1,0,1
2.1856748,1,0,1,0,1
.73011249,0,0,0,1,0
1.9885269,1,0,1,0,1
.83013111,1,1,0,1,0
.37598573,0,1,0,1,0
.44279648,1,0,0,1,0
2.3894168,0,0,0,0,1
.77186654,0,0,1,1,1
.68153657,1,1,0,1,1
.59089382,1,1,0,1,0
.74562776,0,1,0,0,0
.50113911,1,1,0,1,0
.92128479,1,1,0,1,0
2.043667,1,0,1,0,1
.29124128,1,1,0,1,0
.7434669,1,1,0,1,0
.89509702,1,1,0,1,0
.92029757,0,0,1,0,1
.53552843,1,0,0,1,0
.54108888,1,1,0,1,0
1.0837632,1,1,0,1,0
.98562848,1,0,0,1,0
1.1468814,0,0,1,0,1
2.8530787,1,1,0,1,0
1.7057445,0,0,1,1,1
.6861182,0,1,0,1,0
1.164571,0,0,1,0,1
.96130275,1,0,0,1,0
1.0765434,1,0,0,0,1
.77180145,0,1,0,1,1
.63796554,1,0,0,1,0
.84064779,0,0,1,1,1
2.1765342,1,0,1,1,1
.98677284,1,1,0,1,0
.94403648,1,1,0,1,0
.99577394,1,0,1,0,1
5.0247244,0,0,1,0,1
.8606024,0,0,1,1,1
.54067111,1,0,1,0,1
1.4566217,1,0,0,1,0
.95084833,0,1,0,1,0
.83077626,0,0,1,0,1
.29783887,1,0,0,1,0
.48171027,1,0,1,0,1
.95512941,0,0,0,0,1
.7151256,0,1,0,1,0
.62246312,1,0,1,1,1
1.075019,1,0,1,0,1
1.0650174,1,0,1,0,1
.54125788,0,1,0,1,0
1.0413758,1,0,1,1,1
1.3267631,0,0,1,0,1
1.0818303,1,0,0,1,0
.99412947,0,0,1,0,1
.58328229,0,1,1,1,0
.6072872,1,1,0,1,0
.62126346,1,0,1,0,1
.67709862,1,1,0,1,0
1.288805,0,0,1,0,1
.53200834,0,0,1,1,1
.98788664,1,0,1,0,1
.7532655,1,0,0,1,0
.59555668,0,1,0,1,0
1.7036593,0,1,1,1,1
.73011249,1,0,0,1,0
.71630713,1,1,1,1,0
.84230623,1,1,0,1,0
.16427457,1,1,0,1,0
1.6156764,0,0,1,0,1
1.2522275,0,0,1,0,1
1.0720954,1,1,0,1,0
.74562776,0,1,0,1,0
.54108888,1,0,0,1,0
1.5200756,1,1,0,1,0
1.4092903,0,0,1,0,1
.40713654,0,1,0,1,0
.41073469,1,1,0,1,0
.78774261,0,0,1,1,0
.23001612,1,1,0,1,0
1.0416372,1,0,1,0,1
.93058215,1,0,1,0,1
.23064833,1,1,0,1,0
.59776014,1,1,0,1,0
1.798564,1,1,0,1,0
1.1859854,0,1,0,1,0
.76836715,1,1,0,1,0
1.6156764,0,0,1,1,1
1.2627384,1,0,1,1,1
.84140524,0,0,0,0,1
1.3532978,0,0,1,0,1
.41022562,1,0,0,1,0
.25257676,0,0,0,1,0
1.0521526,0,0,0,1,0
.72628835,0,1,0,1,0
1.4066531,1,0,0,1,0
1.9256878,0,1,1,1,1
.35065774,1,0,1,0,1
.72628835,1,1,0,1,0
.92224525,0,1,0,1,0
.47535499,1,1,0,1,0
.48940235,0,1,0,1,0
.8564421,0,0,1,0,1
.96788784,0,0,0,1,0
1.2546536,1,1,1,1,1
1.8362651,1,0,1,0,1
2.1447876,1,0,1,0,1
.76778037,1,1,0,1,0
.41228318,0,0,0,1,0
1.1096696,1,1,1,1,1
1.2356229,1,0,1,0,1
.5440782,1,0,0,1,1
.23361729,1,1,1,1,0
.65736609,1,0,0,1,0
.65736609,1,1,0,1,0
.98740687,0,0,0,0,1
.39651797,0,1,0,1,0
.88964934,0,0,0,1,0
2.5574146,1,0,0,0,0
.58970683,0,1,0,1,0
1.3070266,1,0,0,0,1
1.3048944,0,0,1,0,1
1.586929,0,0,1,1,1
1.0019253,1,0,1,0,1
.71866685,1,1,0,1,0
.97518599,1,1,0,1,0
.99667744,1,0,1,1,0
.85795739,0,0,1,0,1
.39309488,0,0,1,0,1
1.1442748,1,0,1,1,1
.15572084,1,0,0,1,0
1.2526967,1,0,1,0,1
.50874781,1,1,0,1,0
.53620778,1,1,0,1,0
.57592221,0,0,1,0,1
1.1419764,1,1,1,0,1
1.2065929,1,0,0,1,0
.41422008,1,0,1,0,0
.87786236,1,1,1,1,1
1.4151785,1,1,0,1,0
.84564669,1,1,0,1,0
.60588884,1,0,0,1,0
.71866685,0,1,0,1,0
1.2637212,1,1,0,1,0
.9160272,1,1,0,1,0
.46755028,1,1,0,1,0
4.0895549,1,0,1,0,1
.60133078,1,1,0,1,0
1.4948368,0,0,1,0,1
2.9573941,1,1,0,1,0
.23308106,1,1,0,1,0
.77757499,1,1,0,1,0
1.5783441,1,1,0,1,0
.609068,1,1,1,1,0
.52875803,1,1,0,1,0
3.3020186,1,1,1,1,0
.65116349,0,1,1,1,0
.67688276,1,1,0,1,0
.33850936,1,0,0,1,0
.50456428,1,0,1,0,1
1.0054248,1,1,0,1,0
1.0818303,1,0,0,1,0
1.3344856,1,1,0,1,0
.44433694,0,1,0,1,0
.74243744,1,0,0,1,0
.68296237,1,0,1,0,1
1.2140957,0,0,0,0,0
2.3409408,0,0,1,1,1
.6676504,1,1,0,1,0
.57575808,1,1,0,0,0
.59555668,0,1,0,1,0
.57429965,1,1,0,1,0
.81038968,0,1,1,0,1
.42145142,1,0,0,1,0
1.2904506,1,0,1,1,1
.61436663,0,1,0,1,0
1.5356017,1,0,1,0,1
1.288805,0,0,1,0,1
.68656884,1,1,0,1,1
.41718748,0,0,0,1,1
.58962491,0,1,0,1,0
1.8265604,1,1,0,0,0
.78774261,1,1,0,1,0
.6317706,0,1,0,1,0
.80943834,1,1,0,1,0
.8406865,0,0,0,1,0
.80042403,0,1,1,1,1
.26688639,0,1,1,1,0
1.7333387,1,0,1,0,1
.72462781,1,1,0,1,0
.72108184,1,1,0,1,0
1.0818303,1,0,0,1,0
1.3783306,0,1,0,1,0
.6830967,0,1,0,1,0
.8564421,0,0,0,1,1
.55092553,1,1,0,1,0
1.8139247,0,1,0,1,0
.98458413,1,1,0,1,0
.63051949,1,0,1,0,1
.81428458,0,0,0,0,1
1.5270596,0,0,1,1,1
1.0082991,1,1,0,1,0
.69778725,0,1,0,1,0
1.431372,0,0,1,0,1
.82051836,1,0,1,0,1
.97414517,1,0,0,1,1
.95582299,0,0,1,1,1
2.3142023,0,1,1,1,0
.99179803,0,0,1,0,1
1.0364098,1,1,0,1,0
1.7057445,0,0,1,0,1
.48854095,1,1,1,1,0
